ANIME_ID,NAME,SCORE,TYPE,EPISODES,STATUS,STUDIOS,SOURCE,RATING,RANK,POPULARITY,FAVORITES,SCORED_BY,MEMBERS,DURATION_FINAL,PREMIERED_SEASON,PREMIERED_YEAR,Action,Adventure,AvantGarde,AwardWinning,BoysLove,Comedy,Drama,Ecchi,Erotica,Fantasy,GirlsLove,Gourmet,Hentai,Horror,Mystery,Romance,Sci-Fi,SliceofLife,Sports,Supernatural,Suspense
41466,Kyojinzoku no Hanayome,5.47,ONA,9.0,Finished Airing,Studio Hokiboshi,Manga,R+ - Mild Nudity,0.0,3726,145,12993.0,31298,6.0,UNKNOWN,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
41467,Bleach: Sennen Kessen-hen,9.07,TV,13.0,Finished Airing,Pierrot,Manga,R - 17+ (violence & profanity),2.0,464,17999,213872.0,445198,24.0,fall,2022.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41468,Burn the Witch,7.11,Movie,3.0,Finished Airing,"Studio Colorido, team Yamahitsuji",Manga,PG-13 - Teens 13 or older,3478.0,1022,577,107801.0,220547,21.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41470,Micchiri Wanko! Animation,0.0,TV,24.0,Finished Airing,Charaction,Other,G - All Ages,18091.0,13292,1,0.0,818,1.0,spring,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41471,Kiniro Mosaic: Thank You!!,7.51,Movie,1.0,Finished Airing,"Studio Gokumi, AXsiZ",4-koma manga,PG-13 - Teens 13 or older,1676.0,5566,27,2093.0,12221,82.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41475,Hulu Xiao Jin Gang,0.0,OVA,6.0,Finished Airing,UNKNOWN,Original,PG - Children,16641.0,19288,1,0.0,175,18.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41477,Man with a Mission The Animation,5.45,ONA,6.0,Finished Airing,UNKNOWN,Original,PG-13 - Teens 13 or older,10936.0,14644,1,135.0,539,3.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41480,Destiny Child,5.46,ONA,1.0,Finished Airing,Yumeta Company,Game,PG-13 - Teens 13 or older,10887.0,11672,2,571.0,1388,26.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,8.33,TV,12.0,Finished Airing,8bit,Manga,PG-13 - Teens 13 or older,218.0,276,10456,386548.0,681665,23.0,summer,2021.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41488,Tensura Nikki: Tensei shitara Slime Datta Ken,7.59,TV,12.0,Finished Airing,8bit,Manga,PG-13 - Teens 13 or older,1412.0,709,1995,134990.0,312290,23.0,spring,2021.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41489,It's Marey O'Clock Now!,0.0,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,16765.0,18429,0,0.0,227,2.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41491,Nanatsu no Taizai: Funnu no Shinpan,6.58,TV,24.0,Finished Airing,Studio Deen,Manga,PG-13 - Teens 13 or older,5914.0,535,1544,185529.0,398663,24.0,winter,2021.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41494,Feng Shen Bang Chuanqi,0.0,TV,100.0,Finished Airing,UNKNOWN,Novel,UNKNOWN,15873.0,19939,0,0.0,136,11.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41497,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,7.79,Movie,1.0,Finished Airing,CloverWorks,Game,PG-13 - Teens 13 or older,940.0,2465,379,25423.0,67764,94.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
41503,Jintian Kaishi Shanyao Dengchang,0.0,ONA,15.0,Currently Airing,UNKNOWN,Manga,PG-13 - Teens 13 or older,16925.0,13591,4,0.0,752,0.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41504,Kaibutsu-kun (1980) Specials,0.0,Special,6.0,Finished Airing,UNKNOWN,Original,G - All Ages,17049.0,17654,0,0.0,271,16.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
41505,Pianoman Trailer,5.32,ONA,1.0,Finished Airing,Echoes,Original,PG-13 - Teens 13 or older,11295.0,15282,0,236.0,460,1.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41509,Qing Chi Hong Xiaodou Ba! 3rd Season,0.0,ONA,12.0,Finished Airing,Making Animation,Original,G - All Ages,19100.0,18229,0,0.0,237,6.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41511,Ma La Nu Pei,6.83,ONA,32.0,Finished Airing,UNKNOWN,Manga,PG-13 - Teens 13 or older,4723.0,8336,17,1049.0,4502,8.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41512,Kutsujoku 2 The Animation,6.26,OVA,2.0,Finished Airing,BreakBottle,Visual novel,Rx - Hentai,0.0,8046,9,1936.0,4951,19.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41514,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,7.21,TV,12.0,Finished Airing,SILVER LINK.,Light novel,PG-13 - Teens 13 or older,3001.0,1122,1238,51369.0,198790,23.0,winter,2023.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41515,AWOL Compression Re-MIX,0.0,OVA,4.0,Finished Airing,Studio Deen,Original,UNKNOWN,14692.0,20346,0,0.0,114,53.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41519,Monster Strike the Movie: Lucifer - Zetsubou no Yoake,6.59,Movie,1.0,Finished Airing,"Anima, Dynamo Pictures",Game,PG-13 - Teens 13 or older,5888.0,9109,6,297.0,3385,127.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41520,Show by Rock!! Stars!!,7.11,TV,12.0,Finished Airing,Kinema Citrus,Game,PG-13 - Teens 13 or older,3508.0,5765,50,2937.0,11205,23.0,winter,2021.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41521,WIXOSS Diva(A)Live,5.58,TV,12.0,Finished Airing,J.C.Staff,Card game,PG-13 - Teens 13 or older,10538.0,5990,20,3081.0,10222,23.0,winter,2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41522,Washimo 8th Season,0.0,TV,40.0,Finished Airing,UNKNOWN,Picture book,G - All Ages,13350.0,18640,1,0.0,212,10.0,spring,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
41528,Xingchen Bian: Yu Li Cang Hai,7.19,ONA,12.0,Finished Airing,Foch Films,Novel,PG-13 - Teens 13 or older,3071.0,8661,13,1808.0,3993,25.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41529,Duel Masters King,0.0,TV,47.0,Finished Airing,"Brain's Base, Shogakukan Music & Digital Entertainment",Original,G - All Ages,15748.0,13065,1,0.0,877,24.0,spring,2020.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41530,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,6.98,TV,8.0,Finished Airing,Shaft,Game,PG-13 - Teens 13 or older,4070.0,2657,437,16865.0,59226,23.0,summer,2021.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41531,Hataraku Saibou Black CM,6.6,ONA,1.0,Finished Airing,UNKNOWN,Manga,PG-13 - Teens 13 or older,5825.0,6861,4,2025.0,7322,1.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41542,Windows Tablet no Uta,5.18,ONA,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,11622.0,16821,1,171.0,331,2.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41545,Ogaki Matsuri ni Ikou yo!,5.56,ONA,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,10575.0,13070,0,201.0,875,9.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41546,Ninja Box 3rd Season,0.0,ONA,-1.0,Currently Airing,UNKNOWN,Game,G - All Ages,18525.0,19131,0,0.0,184,1.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41547,Ninjala Episode 0,5.83,ONA,1.0,Finished Airing,Marza Animation Planet,Game,G - All Ages,9570.0,14064,0,293.0,637,9.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41549,Majutsushi Orphen Hagure Tabi: Tennin no Isan,6.08,Special,1.0,Finished Airing,Studio Deen,Light novel,PG-13 - Teens 13 or older,8474.0,6010,5,3700.0,10146,23.0,UNKNOWN,,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41555,Aikatsu on Parade! (ONA),6.68,ONA,6.0,Finished Airing,Bandai Namco Pictures,Game,PG - Children,5424.0,10551,2,837.0,2080,12.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41556,Maiko-san Chi no Makanai-san,7.02,TV,12.0,Finished Airing,J.C.Staff,Manga,PG-13 - Teens 13 or older,3908.0,4895,69,3955.0,17029,25.0,winter,2021.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41558,Asatir: Mirai no Mukashi Banashi,6.02,TV,13.0,Finished Airing,Toei Animation,Original,PG - Children,8728.0,8787,6,1029.0,3794,25.0,spring,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41564,Hentatsu (TV) Recap,5.13,Special,1.0,Finished Airing,Yaoyorozu,Original,G - All Ages,11712.0,13263,0,385.0,826,1.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41567,Isekai Quartet Movie: Another World,7.47,Movie,1.0,Finished Airing,Studio PuYUKAI,Original,PG-13 - Teens 13 or older,1811.0,2298,111,12918.0,76118,112.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41568,ARP Backstage Pass: Paradise,5.74,Special,1.0,Finished Airing,Dynamo Pictures,Other,PG-13 - Teens 13 or older,9927.0,12100,3,313.0,1193,23.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41573,Majutsushi Orphen Hagure Tabi: Kimluck-hen,6.19,TV,11.0,Finished Airing,Studio Deen,Light novel,PG-13 - Teens 13 or older,7913.0,3977,85,7489.0,27257,23.0,winter,2021.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41574,Guraburu!,5.75,TV,12.0,Finished Airing,"W-Toon Studio, DMM.futureworks",4-koma manga,PG-13 - Teens 13 or older,9884.0,5318,25,4146.0,13723,3.0,fall,2020.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41586,number24 Recap,6.08,Special,1.0,Finished Airing,PRA,Original,PG-13 - Teens 13 or older,8482.0,9894,2,827.0,2583,23.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41587,Boku no Hero Academia 5th Season,7.39,TV,25.0,Finished Airing,Bones,Manga,PG-13 - Teens 13 or older,2121.0,125,10087,541804.0,1095554,23.0,spring,2021.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41589,Tokyo Mew Mew New ♡,6.61,TV,12.0,Finished Airing,"Yumeta Company, Graphinica",Manga,PG-13 - Teens 13 or older,5779.0,3244,332,9200.0,40910,24.0,summer,2022.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
41590,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna - Manner Movie,7.5,Movie,1.0,Finished Airing,Studio PuYUKAI,Light novel,G - All Ages,1720.0,3434,72,15220.0,36998,3.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41595,Tiger & Bunny 2,7.43,ONA,13.0,Finished Airing,Bandai Namco Pictures,Original,PG-13 - Teens 13 or older,1942.0,4460,83,6476.0,21108,24.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41609,Himitsukessha Taka no Tsume Six: Shimane wa Yatsura Da,0.0,OVA,1.0,Finished Airing,DLE,Original,PG-13 - Teens 13 or older,16457.0,18516,0,0.0,221,10.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41611,Wan Sheng Jie,7.89,ONA,12.0,Finished Airing,"Fenz, HMCH",Web manga,PG-13 - Teens 13 or older,759.0,4299,383,8833.0,22991,4.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41612,Oshougatsuda yo! Pokemon Special!,5.84,Special,1.0,Finished Airing,OLM,Game,PG - Children,9554.0,14366,0,143.0,587,90.0,UNKNOWN,,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41617,Shounen Sunday CM: Joujuu Senjin!! Mushibugyou,0.0,Special,1.0,Finished Airing,"Production I.G, TOHO animation",Manga,PG-13 - Teens 13 or older,19805.0,18927,0,0.0,195,0.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41619,Munou na Nana,7.18,TV,13.0,Finished Airing,Bridge,Manga,R - 17+ (violence & profanity),3131.0,717,1510,152553.0,309011,23.0,fall,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41623,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,6.72,TV,10.0,Finished Airing,"Tezuka Productions, Okuruto Noboru",Light novel,PG-13 - Teens 13 or older,5224.0,559,2706,169139.0,382816,24.0,spring,2021.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
41632,Wang Gu Shenhua Zhi Tian Xuanzhe,5.81,ONA,12.0,Finished Airing,Congzhuo Animation,Original,PG-13 - Teens 13 or older,9635.0,11519,3,247.0,1468,20.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41634,Puso Ni Comi: Okawari,6.37,ONA,26.0,Finished Airing,Point Pictures,Web manga,PG-13 - Teens 13 or older,7023.0,12965,0,208.0,904,4.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41635,Zhu Zhu Xia: Jing Su Xiao Yingxiong,0.0,TV,104.0,Finished Airing,UNKNOWN,Original,G - All Ages,14344.0,18000,1,0.0,250,15.0,fall,2019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41636,Naze Nani Dendrogram,5.52,ONA,20.0,Finished Airing,UNKNOWN,Unknown,PG-13 - Teens 13 or older,10715.0,14013,0,171.0,650,4.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41637,Naze Nani Dendrogram Episode 0,5.58,ONA,1.0,Finished Airing,UNKNOWN,Unknown,PG-13 - Teens 13 or older,10524.0,14841,1,173.0,514,1.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41638,Bite-Choicar,0.0,TV,26.0,Finished Airing,UNKNOWN,Original,G - All Ages,14931.0,15882,2,0.0,401,30.0,spring,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41655,Sunoko-tan. Promotion Anime,0.0,Special,1.0,Finished Airing,UNKNOWN,Other,G - All Ages,20098.0,18813,0,0.0,202,1.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41659,Kabukichou Sherlock OVA,6.69,OVA,6.0,Finished Airing,Production I.G,Original,PG-13 - Teens 13 or older,5382.0,7264,13,1607.0,6354,4.0,UNKNOWN,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41660,Yesterday wo Utatte: Haishin-ban Episode,6.63,ONA,6.0,Finished Airing,Doga Kobo,Manga,PG-13 - Teens 13 or older,5710.0,4346,15,9673.0,22464,2.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41667,Monkateu,0.0,TV,52.0,Finished Airing,SAMG Entertainment,Original,PG - Children,18258.0,17477,3,0.0,281,11.0,summer,2017.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41674,Aria the Crepuscolo,7.77,Movie,1.0,Finished Airing,J.C.Staff,Manga,PG-13 - Teens 13 or older,971.0,5739,38,3345.0,11344,60.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
41686,Zo Zo Zo Zombie-kun (TV),0.0,TV,102.0,Finished Airing,J.C.Staff,Manga,PG - Children,14378.0,14439,2,0.0,572,3.0,spring,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41688,Toutotsu ni Egypt Shin,6.58,ONA,10.0,Finished Airing,Typhoon Graphics,Other,G - All Ages,5933.0,6875,23,3177.0,7270,5.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41689,Alice or Alice Recap,5.37,Special,1.0,Finished Airing,UNKNOWN,4-koma manga,PG-13 - Teens 13 or older,11161.0,14471,0,203.0,567,3.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41691,Ushichichi Tabehoudai! The Animation,5.56,ONA,1.0,Finished Airing,UNKNOWN,Manga,Rx - Hentai,0.0,9252,8,1462.0,3233,21.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41694,Hataraku Saibou Black,7.53,TV,13.0,Finished Airing,LIDENFILMS,Manga,PG-13 - Teens 13 or older,1612.0,1046,445,73747.0,214708,23.0,winter,2021.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41710,Genjitsu Shugi Yuusha no Oukoku Saikenki,7.24,TV,13.0,Finished Airing,J.C.Staff,Light novel,PG-13 - Teens 13 or older,2844.0,613,2450,180247.0,355162,24.0,summer,2021.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41714,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3,7.33,Movie,3.0,Finished Airing,"Production I.G, I.Gzwei",Original,PG-13 - Teens 13 or older,2376.0,9083,5,637.0,3424,26.0,UNKNOWN,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41725,"Fukarai-chou, Tunnel Roji no Otoko",6.11,ONA,1.0,Finished Airing,UNKNOWN,Original,PG-13 - Teens 13 or older,8310.0,14477,2,282.0,565,4.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41734,Jintai no Survival!,0.0,Movie,1.0,Finished Airing,"Toei Animation, Gallop",Manga,PG - Children,16928.0,14735,0,0.0,526,46.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41745,An Instant,0.0,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,14547.0,19028,0,0.0,190,3.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41750,Koukaku Kidoutai: SAC_2045 Season 2,6.87,ONA,12.0,Finished Airing,"Production I.G, Sola Digital Arts",Manga,R - 17+ (violence & profanity),4526.0,6169,30,3390.0,9513,24.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41762,Tenchi Souzou Design-bu,7.15,TV,12.0,Finished Airing,Asahi Production,Manga,PG-13 - Teens 13 or older,3301.0,2326,276,30590.0,74698,23.0,winter,2021.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41776,Oshiri Tantei 2nd Season,0.0,TV,16.0,Finished Airing,Toei Animation,Picture book,PG - Children,18737.0,17928,0,0.0,255,19.0,winter,2019.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
41777,Oshiri Tantei 3rd Season,0.0,TV,13.0,Finished Airing,Toei Animation,Picture book,PG - Children,18738.0,18119,0,0.0,243,19.0,summer,2019.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
41778,Oshiri Tantei 4th Season,0.0,TV,13.0,Finished Airing,Toei Animation,Picture book,PG - Children,18740.0,17965,0,0.0,252,19.0,spring,2020.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
41780,BanG Dream! Movie: Episode of Roselia - I: Yakusoku,7.7,Movie,1.0,Finished Airing,SANZIGEN,Original,PG-13 - Teens 13 or older,1143.0,6329,58,3182.0,8975,77.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41781,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,8.02,Movie,1.0,Finished Airing,SANZIGEN,Original,PG-13 - Teens 13 or older,562.0,6790,57,2844.0,7562,70.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41782,BanG Dream! Movie: Poppin' Dream!,7.87,Movie,1.0,Finished Airing,SANZIGEN,Mixed media,PG-13 - Teens 13 or older,786.0,6786,57,1732.0,7560,70.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41783,Iwa Kakeru! Sport Climbing Girls,6.48,TV,12.0,Finished Airing,Blade,Web manga,PG-13 - Teens 13 or older,6478.0,2068,182,34878.0,90453,23.0,fall,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41785,Ze Tian Ji 5th Season,6.89,ONA,12.0,Finished Airing,Foch Films,Novel,PG-13 - Teens 13 or older,4411.0,10444,2,760.0,2153,20.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41793,Hajimete no Orusuban,6.11,OVA,2.0,Finished Airing,BreakBottle,Visual novel,Rx - Hentai,0.0,7924,17,2402.0,5141,17.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41794,Natsu ga Owaru made The Animation,6.02,OVA,2.0,Finished Airing,BreakBottle,Manga,Rx - Hentai,0.0,7836,15,2264.0,5303,17.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41795,Kohakuiro no Hunter The Animation,6.25,OVA,2.0,Finished Airing,Seven,Visual novel,Rx - Hentai,0.0,7535,29,2531.0,5766,23.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41796,Omukaisan,5.63,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,10362.0,16938,0,152.0,321,8.0,UNKNOWN,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41797,Kangaeru Jikan,4.96,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,12006.0,16806,0,167.0,332,3.0,UNKNOWN,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41802,Wan Jie Chun Qiu,6.05,ONA,56.0,Finished Airing,Ruo Hong Culture,Original,PG-13 - Teens 13 or older,8598.0,10891,4,523.0,1862,8.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41806,Musekinin Kanchou Tylor Complete Music Clip Collection,0.0,Special,1.0,Finished Airing,UNKNOWN,Light novel,PG-13 - Teens 13 or older,18340.0,20978,0,0.0,82,39.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41807,Get Up! Get Live! #Geragera,0.0,TV,10.0,Finished Airing,Spell Bound,Other,PG-13 - Teens 13 or older,16077.0,12204,2,0.0,1152,1.0,summer,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41808,Shining Star: Saeroun Luna-Queen-ui Tansaeng!,0.0,Movie,1.0,Finished Airing,Maro Studio,Original,PG - Children,19733.0,17073,0,0.0,313,77.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41812,Megami-ryou no Ryoubo-kun.,6.52,TV,10.0,Finished Airing,asread.,Manga,R+ - Mild Nudity,6233.0,1220,1222,72388.0,180865,25.0,summer,2021.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
41813,Kaijuu Step Wandabada 2nd Season,0.0,TV,26.0,Finished Airing,Usagi Ou,Picture book,G - All Ages,17056.0,18631,0,0.0,213,5.0,fall,2020.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41814,Soukyuu no Fafner: Dead Aggressor - The Beyond Part 4,7.36,Movie,3.0,Finished Airing,"Production I.G, I.Gzwei",Original,PG-13 - Teens 13 or older,2235.0,9560,9,502.0,2912,24.0,UNKNOWN,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41822,Moldiver Ex,0.0,OVA,2.0,Finished Airing,AIC,Original,UNKNOWN,18234.0,17644,0,0.0,273,11.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41824,Soukou Seiki Ysphere: Ingyaku no Sennou Kaizou,5.68,OVA,2.0,Finished Airing,Anime Antenna Iinkai,Visual novel,Rx - Hentai,0.0,9593,6,1181.0,2878,28.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41833,Kyuuketsuki Sugu Shinu,7.26,TV,12.0,Finished Airing,Madhouse,Manga,PG-13 - Teens 13 or older,2730.0,2167,525,29956.0,82864,23.0,fall,2021.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
41834,King's Raid: Ishi wo Tsugumono-tachi,6.02,TV,26.0,Finished Airing,"OLM, Sunrise Beyond",Game,PG-13 - Teens 13 or older,8750.0,2488,157,19521.0,66769,24.0,fall,2020.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
